No.,Social_acceptance,Comment
213,No,"আল্লাহর ওয়াস্তে এগুলা বাদ দেন,,আলোর পথে আসার চেষ্টা করুন,,আল্লাহ আপনাদের সহিহ বুঝ দিক"
214,No,এই মাগীটাকে দেখলে আমার শরীর চুলকায়
215,No,সালি বেশি বাজে বলছে।।।।
216,No,"পতিতার শেষ পর্যন্ত আকাটা সোনা নেওয়ার দরকার পড়লো,"
217,No,কুত্তা দিয়ে চোদানো দরকার তোমায়
218,No,বান্দর বান্দর লাগতেছে
219,No,মাগী
220,No,এই ছেরিটা কে ঐ বুড়ো দাদা বাবুর সাথে দেখলে ওদের মুখে পাদ দিতে ইচ্ছে করে।
221,No,প্রোগ্রামটি সুন্দর ছিল। মনোযোগ দিয়ে দেখা শেষ করলাম। ‌দুজনকে অসংখ্য ধন্যবাদ।
222,No,বেশ্যা গো আবার সারপ্রাইজ
223,No,ভাতারি মিথিলা
224,No,ইভ্যালির মার্কেটিং আইডিয়া দারুণ।ইনিশিয়েটিভ।
225,No,তুরার মারে সুদ্দি হবর হইস
226,No,বালের সারপ্রাইজ
227,No,খানকি মিথিলা অাকাটা সোনায় মজা কেমন
228,No,"অসভ্য, খারাপ, বাজে, কুৎসিত, নোংরা চরিত্রের নারী"
229,No,তোর রাস্তার কুত্তা দিয়ে চো*দা- নো উচিত
230,No,"তাহসান কি মাদাচুত নাকি? সরম লজ্জা মনে হয় বিক্রি করে দিছে,,,আর মিথিলা আপু আপনি জনি দার সাথে যোগাযোগ করেন."
231,No,তাহসান আমার পছন্দের মানুষ
232,No,নোটি মিথিলা
233,No,তোর মাকে চুদি
234,No,বেশ্যা মাগী তোর মাকে চুদি
235,No,তুই বারোবাতারি ঐ থাকবি
236,No,"তোদের জন্মের ঠিক নাই, বেশ্যা"
237,No,"বারো ভাতারীর পক্ষ নিয়ে তাহসান তারচেয়েও বড় ভাতারী প্রমাণ করলো,এরা আবার আমাদের নীতি কথা শুনাতে আসে।"
238,No,যার কোন লাজ লজ্জা জাত ধর্ম সমাজ বিবেক কিছু নায়। তার নাম মিথিলানাথ কুত্তা একটা
239,No,বারো ভাতারি তোর নষ্ট মুখটা এবার বন্ধ কর
240,No,চুদমারানি মাগি
241,No,প্রতিটি মেয়েই তার বাবার কাছে রাজকন্যা
242,No,দেহ ব্যবসায় জড়িয়ে পড়া ছেলে মেয়ে গুলো পরবর্তী প্রজন্মের জন্য হুমকি
243,No,শুভ জন্মদিন ভাবি
244,No,তোর আবার কিসের সারপ্রাইজ রে সালী...
245,No,তোর সারপ্রাইজের গুষ্ঠী চুদি...
